epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
34,454.313,1.32742,0.89721,0.0054,0.93145,0.71356,0.85265,0.61867,1.21475,0.69879,0.00804,0.006733,0.006733,0.006733
35,467.001,1.3002,0.89073,0.00556,0.91739,0.7693,0.86519,0.62815,1.18584,0.73333,0.0076,0.006634,0.006634,0.006634
36,479.847,1.31973,0.88404,0.00522,0.88117,0.77718,0.87064,0.64124,1.19423,0.75066,0.00805,0.006535,0.006535,0.006535
37,492.585,1.3152,0.87206,0.00529,0.92216,0.74977,0.87109,0.63381,1.18217,0.69595,0.00804,0.006436,0.006436,0.006436
38,505.324,1.32667,0.88416,0.00549,0.93315,0.76799,0.87408,0.62634,1.17352,0.69396,0.00765,0.006337,0.006337,0.006337
39,518.031,1.29005,0.86835,0.00538,0.86468,0.80693,0.86739,0.60468,1.23192,0.69672,0.00943,0.006238,0.006238,0.006238
40,530.73,1.28465,0.86683,0.00523,0.85901,0.83502,0.874,0.62915,1.17745,0.65516,0.00834,0.006139,0.006139,0.006139
41,543.53,1.27806,0.84373,0.00512,0.91581,0.78473,0.87881,0.63314,1.14527,0.6635,0.00768,0.00604,0.00604,0.00604
42,556.299,1.28652,0.8313,0.0052,0.93273,0.82322,0.87967,0.63737,1.12906,0.62114,0.00762,0.005941,0.005941,0.005941
43,569.028,1.28561,0.81661,0.00515,0.88632,0.82949,0.87992,0.6318,1.16068,0.62147,0.00802,0.005842,0.005842,0.005842
44,581.7,1.26192,0.81425,0.00527,0.83853,0.8495,0.89301,0.65606,1.11444,0.59265,0.00712,0.005743,0.005743,0.005743
45,594.43,1.24396,0.78794,0.00518,0.944,0.8104,0.89245,0.64918,1.10774,0.58843,0.00753,0.005644,0.005644,0.005644
46,607.54,1.27552,0.81342,0.00503,0.91265,0.83215,0.89099,0.65796,1.11064,0.5938,0.00701,0.005545,0.005545,0.005545
47,620.302,1.25047,0.80865,0.00492,0.92022,0.82663,0.88394,0.66834,1.04499,0.58699,0.00642,0.005446,0.005446,0.005446
48,633.071,1.24424,0.76771,0.00478,0.92187,0.79007,0.88714,0.65691,1.08931,0.63172,0.00707,0.005347,0.005347,0.005347
49,645.804,1.2433,0.78307,0.00499,0.92159,0.84447,0.89328,0.66261,1.08095,0.54536,0.00654,0.005248,0.005248,0.005248
50,658.529,1.23608,0.7686,0.00491,0.95274,0.82386,0.89696,0.66437,1.09934,0.5702,0.00701,0.005149,0.005149,0.005149
51,671.194,1.18879,0.73779,0.00495,0.92765,0.84032,0.89614,0.65717,1.05963,0.5371,0.00643,0.00505,0.00505,0.00505
52,683.85,1.18781,0.72378,0.00488,0.90663,0.84992,0.89579,0.68095,1.05661,0.51777,0.00656,0.004951,0.004951,0.004951
53,696.633,1.21313,0.72386,0.00474,0.91674,0.84033,0.8943,0.67748,1.05983,0.51843,0.00681,0.004852,0.004852,0.004852
54,709.388,1.1664,0.69557,0.00479,0.93251,0.83353,0.89524,0.68764,1.01037,0.53762,0.00586,0.004753,0.004753,0.004753
55,722.151,1.19537,0.71896,0.00463,0.94781,0.84519,0.89958,0.68964,1.09146,0.50081,0.00655,0.004654,0.004654,0.004654
56,734.97,1.15626,0.68853,0.00469,0.94749,0.83383,0.90329,0.70685,1.06564,0.49487,0.0065,0.004555,0.004555,0.004555
57,747.787,1.21471,0.72325,0.00466,0.82075,0.88776,0.90271,0.70916,1.03611,0.51863,0.00607,0.004456,0.004456,0.004456
58,760.619,1.16924,0.69401,0.00462,0.94773,0.8362,0.90259,0.70657,1.02676,0.50557,0.00612,0.004357,0.004357,0.004357
59,773.35,1.16852,0.70208,0.00453,0.94274,0.84395,0.90421,0.70986,0.99092,0.48827,0.00563,0.004258,0.004258,0.004258
60,786.404,1.14357,0.66834,0.00454,0.92466,0.84931,0.90137,0.7055,0.9908,0.49226,0.00574,0.004159,0.004159,0.004159
61,799.097,1.16686,0.68694,0.00442,0.92924,0.84708,0.90477,0.7017,1.0377,0.48424,0.00609,0.00406,0.00406,0.00406
62,811.836,1.16822,0.68733,0.00442,0.92449,0.84497,0.90277,0.71602,1.01045,0.48892,0.00606,0.003961,0.003961,0.003961
63,824.633,1.15136,0.68007,0.00436,0.93074,0.85134,0.90476,0.71559,0.99087,0.47645,0.00591,0.003862,0.003862,0.003862
64,837.447,1.12561,0.66395,0.00435,0.92517,0.85,0.90435,0.71607,0.98081,0.46431,0.0055,0.003763,0.003763,0.003763
65,850.213,1.12176,0.64412,0.00442,0.92611,0.85245,0.90678,0.70982,0.96997,0.48863,0.00543,0.003664,0.003664,0.003664
66,863.019,1.09868,0.64494,0.00437,0.92895,0.856,0.91101,0.72295,0.94482,0.46455,0.00532,0.003565,0.003565,0.003565
67,875.902,1.15793,0.65342,0.00436,0.94427,0.85621,0.90593,0.7151,0.95068,0.44229,0.00556,0.003466,0.003466,0.003466
68,888.647,1.11137,0.64016,0.00431,0.92559,0.85901,0.90767,0.71481,0.94,0.48067,0.00533,0.003367,0.003367,0.003367
69,901.355,1.07835,0.60269,0.00432,0.92206,0.86182,0.90307,0.7135,0.93352,0.45347,0.00544,0.003268,0.003268,0.003268
70,914.144,1.08102,0.65622,0.00431,0.92044,0.78969,0.87532,0.69052,0.93241,0.46177,0.00534,0.003169,0.003169,0.003169
71,926.849,1.09477,0.62518,0.00415,0.93934,0.85676,0.91056,0.71322,0.94126,0.44452,0.00551,0.00307,0.00307,0.00307
72,939.617,1.08173,0.60784,0.00412,0.94213,0.84929,0.90504,0.71607,0.94911,0.4467,0.00538,0.002971,0.002971,0.002971
73,952.541,1.08359,0.62476,0.00418,0.93886,0.84705,0.91038,0.72393,0.92132,0.46693,0.00549,0.002872,0.002872,0.002872
74,965.317,1.06238,0.60149,0.00411,0.94546,0.84648,0.91523,0.72609,0.93531,0.44229,0.00537,0.002773,0.002773,0.002773
75,978.07,1.05885,0.59211,0.00431,0.93493,0.84973,0.91723,0.7357,0.95683,0.42697,0.00559,0.002674,0.002674,0.002674
76,990.767,1.06983,0.6151,0.00405,0.95571,0.84706,0.91805,0.73145,0.92388,0.43118,0.00513,0.002575,0.002575,0.002575
77,1003.45,1.08619,0.6158,0.00415,0.94664,0.85186,0.9168,0.73608,0.92261,0.42212,0.00513,0.002476,0.002476,0.002476
78,1016.18,1.06057,0.58124,0.00403,0.94549,0.84614,0.91441,0.73058,0.93566,0.426,0.00499,0.002377,0.002377,0.002377
79,1028.91,1.05064,0.59344,0.00391,0.95646,0.84438,0.91405,0.72964,0.91405,0.42061,0.00501,0.002278,0.002278,0.002278
80,1041.54,1.02132,0.58717,0.00389,0.94644,0.84738,0.9149,0.7355,0.89131,0.41388,0.00494,0.002179,0.002179,0.002179
81,1054.33,1.03538,0.58455,0.0039,0.93448,0.86507,0.91729,0.74266,0.90384,0.42665,0.00504,0.00208,0.00208,0.00208
82,1067.04,1.0534,0.58211,0.00398,0.92107,0.86849,0.91733,0.73826,0.89394,0.4009,0.00482,0.001981,0.001981,0.001981
83,1079.68,1.01551,0.55659,0.00389,0.94927,0.85313,0.91624,0.75364,0.88823,0.42095,0.00486,0.001882,0.001882,0.001882
84,1092.33,1.05539,0.59388,0.00379,0.95343,0.85375,0.91775,0.73459,0.89799,0.43395,0.00488,0.001783,0.001783,0.001783
85,1104.89,1.02594,0.56512,0.00388,0.94784,0.85288,0.91531,0.74064,0.89473,0.41872,0.00484,0.001684,0.001684,0.001684
86,1117.76,1.03153,0.5771,0.00388,0.94382,0.86187,0.91751,0.74269,0.88235,0.40442,0.00477,0.001585,0.001585,0.001585
87,1130.83,1.03897,0.56053,0.00379,0.95094,0.85351,0.91931,0.74778,0.86753,0.39559,0.00454,0.001486,0.001486,0.001486
88,1143.47,1.01751,0.54282,0.0037,0.95547,0.85296,0.91518,0.75009,0.87615,0.3823,0.00477,0.001387,0.001387,0.001387
89,1156.22,1.00597,0.56108,0.00382,0.95406,0.85361,0.91702,0.75365,0.87972,0.41163,0.00477,0.001288,0.001288,0.001288
90,1169.09,1.00224,0.53693,0.00376,0.95305,0.85523,0.91527,0.74669,0.87154,0.37788,0.00477,0.001189,0.001189,0.001189
91,1183.46,0.99804,0.52135,0.00419,0.95512,0.85728,0.91528,0.73447,0.90433,0.40634,0.00478,0.00109,0.00109,0.00109
92,1195.88,0.98529,0.49904,0.00395,0.95417,0.86196,0.91748,0.73915,0.92554,0.41291,0.00496,0.000991,0.000991,0.000991
93,1208.37,0.95908,0.4728,0.00386,0.95412,0.85824,0.91496,0.73973,0.89045,0.39134,0.00477,0.000892,0.000892,0.000892
94,1220.97,0.9565,0.47751,0.00382,0.95551,0.85365,0.91238,0.73158,0.8858,0.39004,0.00476,0.000793,0.000793,0.000793
95,1233.55,0.95573,0.47099,0.0039,0.94626,0.85699,0.91324,0.73112,0.89526,0.40902,0.00475,0.000694,0.000694,0.000694
96,1246.05,0.93902,0.45718,0.00373,0.94392,0.86261,0.9163,0.73261,0.892,0.38654,0.00459,0.000595,0.000595,0.000595
97,1258.56,0.94054,0.45397,0.00376,0.9547,0.85562,0.91644,0.73512,0.88789,0.39018,0.00462,0.000496,0.000496,0.000496
98,1271.06,0.94573,0.46481,0.00373,0.94432,0.86349,0.91718,0.73405,0.88325,0.38775,0.00467,0.000397,0.000397,0.000397
99,1283.53,0.92681,0.44126,0.00367,0.9486,0.861,0.9168,0.74594,0.88207,0.3841,0.00467,0.000298,0.000298,0.000298
100,1295.97,0.94858,0.45736,0.00385,0.94591,0.86086,0.91751,0.73504,0.88082,0.38943,0.00455,0.000199,0.000199,0.000199
