epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,422.749,1.17377,0.69641,1.01161,0.92561,0.85433,0.91632,0.59228,1.03194,0.57536,0.95585,0.005743,0.005743,0.005743
45,432.503,1.18953,0.69255,1.01173,0.94979,0.86042,0.92279,0.61763,1.01424,0.57169,0.94086,0.005644,0.005644,0.005644
46,442.264,1.16516,0.67462,0.99317,0.94435,0.84225,0.91866,0.63315,1.04253,0.57951,0.94881,0.005545,0.005545,0.005545
47,452.004,1.1571,0.68039,0.99658,0.74008,0.91395,0.91734,0.64957,1.00791,0.56414,0.94044,0.005446,0.005446,0.005446
48,461.754,1.14627,0.66358,0.9936,0.95276,0.84729,0.93337,0.62386,0.98332,0.52993,0.93166,0.005347,0.005347,0.005347
49,471.396,1.15057,0.66427,0.99315,0.94038,0.86664,0.9399,0.65332,0.96586,0.54259,0.92318,0.005248,0.005248,0.005248
50,481.134,1.12869,0.65362,0.98767,0.8803,0.88947,0.92885,0.65433,0.95117,0.54999,0.91333,0.005149,0.005149,0.005149
51,490.896,1.12836,0.65051,0.97985,0.93528,0.86239,0.92797,0.66329,0.96552,0.5445,0.92376,0.00505,0.00505,0.00505
52,500.676,1.1192,0.64986,0.98877,0.93798,0.85781,0.93452,0.65536,0.95782,0.53194,0.92268,0.004951,0.004951,0.004951
53,510.382,1.13731,0.64478,0.98641,0.9276,0.86362,0.93703,0.67609,0.93952,0.52765,0.91463,0.004852,0.004852,0.004852
54,520.214,1.0948,0.62722,0.97789,0.9437,0.85631,0.94135,0.68394,0.91745,0.50576,0.90685,0.004753,0.004753,0.004753
55,529.969,1.10033,0.63663,0.97702,0.94624,0.86945,0.93369,0.67005,0.88813,0.50304,0.90341,0.004654,0.004654,0.004654
56,539.689,1.08967,0.63362,0.9757,0.93949,0.89821,0.93855,0.67474,0.90035,0.50307,0.89856,0.004555,0.004555,0.004555
57,549.534,1.08997,0.62646,0.97471,0.93762,0.87634,0.92906,0.67285,0.90419,0.49332,0.89838,0.004456,0.004456,0.004456
58,559.269,1.09014,0.62155,0.9705,0.8944,0.89183,0.94127,0.67603,0.90582,0.50464,0.90866,0.004357,0.004357,0.004357
59,568.927,1.07786,0.61277,0.96995,0.93736,0.89128,0.9455,0.67564,0.88417,0.4807,0.9001,0.004258,0.004258,0.004258
60,578.645,1.06355,0.59943,0.96813,0.94461,0.87561,0.94073,0.67551,0.8934,0.48642,0.8954,0.004159,0.004159,0.004159
61,588.351,1.08483,0.62104,0.97205,0.90118,0.91187,0.93753,0.67324,0.87788,0.48012,0.89468,0.00406,0.00406,0.00406
62,598.098,1.07454,0.60937,0.9644,0.93879,0.89767,0.94524,0.69102,0.87677,0.46549,0.89281,0.003961,0.003961,0.003961
63,607.903,1.05261,0.59618,0.9671,0.95985,0.88235,0.93606,0.70392,0.86162,0.46024,0.88691,0.003862,0.003862,0.003862
64,617.604,1.04766,0.58847,0.95597,0.95373,0.91113,0.94969,0.69506,0.86045,0.4562,0.8849,0.003763,0.003763,0.003763
65,627.324,1.03026,0.57578,0.9485,0.95326,0.90024,0.94895,0.68075,0.88781,0.46844,0.88605,0.003664,0.003664,0.003664
66,636.993,1.03898,0.58064,0.95187,0.95561,0.88563,0.94904,0.71471,0.84531,0.45771,0.87433,0.003565,0.003565,0.003565
67,646.808,1.03657,0.57586,0.94994,0.97459,0.89045,0.9523,0.69662,0.84251,0.44846,0.87573,0.003466,0.003466,0.003466
68,656.525,1.0325,0.58284,0.95794,0.96022,0.89784,0.94901,0.70079,0.8265,0.44084,0.87312,0.003367,0.003367,0.003367
69,666.252,0.99254,0.55631,0.93946,0.95912,0.89976,0.94989,0.72153,0.81063,0.4363,0.87153,0.003268,0.003268,0.003268
70,675.988,1.0236,0.57729,0.94892,0.93813,0.90653,0.95675,0.73396,0.81515,0.4344,0.87184,0.003169,0.003169,0.003169
71,685.797,0.99713,0.56207,0.94268,0.91799,0.91063,0.95236,0.73689,0.82393,0.43859,0.87055,0.00307,0.00307,0.00307
72,695.568,0.98927,0.54908,0.93568,0.93807,0.90202,0.95346,0.73446,0.81549,0.43624,0.86791,0.002971,0.002971,0.002971
73,705.341,0.99029,0.56158,0.93164,0.9404,0.90725,0.95721,0.7442,0.79181,0.4319,0.85745,0.002872,0.002872,0.002872
74,715.368,0.97048,0.53925,0.93786,0.94903,0.90712,0.95603,0.7474,0.79294,0.42206,0.85629,0.002773,0.002773,0.002773
75,725.145,1.00479,0.55786,0.93984,0.94307,0.90564,0.95628,0.74134,0.79041,0.42149,0.85735,0.002674,0.002674,0.002674
76,734.814,0.97728,0.53935,0.93018,0.94271,0.90683,0.9585,0.75252,0.76518,0.41317,0.85421,0.002575,0.002575,0.002575
77,744.559,0.97424,0.54275,0.93835,0.95211,0.90744,0.95559,0.7341,0.76939,0.40886,0.85634,0.002476,0.002476,0.002476
78,754.266,0.96792,0.53852,0.932,0.94845,0.91275,0.95283,0.73965,0.76569,0.40289,0.85612,0.002377,0.002377,0.002377
79,763.973,0.95999,0.53363,0.93017,0.95192,0.90076,0.9532,0.7411,0.74517,0.39641,0.85005,0.002278,0.002278,0.002278
80,773.698,0.95153,0.52897,0.92433,0.94255,0.91716,0.95327,0.74254,0.74935,0.4036,0.84979,0.002179,0.002179,0.002179
81,783.491,0.93146,0.52264,0.92142,0.9482,0.91403,0.95798,0.74279,0.76265,0.41162,0.8506,0.00208,0.00208,0.00208
82,793.251,0.93564,0.51917,0.91969,0.95255,0.9125,0.95514,0.7408,0.72753,0.39207,0.84239,0.001981,0.001981,0.001981
83,802.975,0.93234,0.51588,0.92148,0.96271,0.9014,0.95133,0.73391,0.73114,0.38937,0.84175,0.001882,0.001882,0.001882
84,812.699,0.93934,0.52341,0.92154,0.93273,0.9156,0.96012,0.7484,0.73666,0.39991,0.84561,0.001783,0.001783,0.001783
85,822.451,0.92942,0.51592,0.9153,0.94739,0.92004,0.96286,0.75057,0.721,0.3855,0.84239,0.001684,0.001684,0.001684
86,832.132,0.90874,0.50149,0.91673,0.94747,0.91766,0.96277,0.76232,0.72677,0.38945,0.84256,0.001585,0.001585,0.001585
87,841.88,0.92419,0.50678,0.91111,0.95498,0.91753,0.95975,0.76534,0.71087,0.38965,0.83878,0.001486,0.001486,0.001486
88,851.704,0.9048,0.49826,0.90493,0.95882,0.9075,0.95921,0.75506,0.70347,0.38055,0.83697,0.001387,0.001387,0.001387
89,861.357,0.89596,0.49669,0.90936,0.96389,0.91183,0.96054,0.7591,0.70091,0.37467,0.8358,0.001288,0.001288,0.001288
90,871.169,0.87982,0.48886,0.9103,0.96305,0.90466,0.95991,0.75873,0.70035,0.38525,0.83569,0.001189,0.001189,0.001189
91,882.575,0.93696,0.48886,0.91457,0.94569,0.9165,0.95975,0.75463,0.73409,0.40379,0.84251,0.00109,0.00109,0.00109
92,892.139,0.90399,0.46929,0.90344,0.95486,0.91325,0.95522,0.7546,0.71937,0.3957,0.84121,0.000991,0.000991,0.000991
93,901.63,0.87557,0.46097,0.89859,0.95466,0.91797,0.95907,0.77845,0.70994,0.39139,0.83625,0.000892,0.000892,0.000892
94,911.246,0.8623,0.44887,0.89228,0.956,0.91754,0.95797,0.77053,0.70729,0.38462,0.83674,0.000793,0.000793,0.000793
95,920.78,0.86202,0.45175,0.89633,0.95713,0.91806,0.95946,0.78519,0.69487,0.38179,0.83381,0.000694,0.000694,0.000694
96,930.309,0.84485,0.44057,0.88691,0.94725,0.92489,0.96272,0.77595,0.68953,0.37321,0.83163,0.000595,0.000595,0.000595
97,939.895,0.83731,0.43579,0.88562,0.94969,0.92057,0.95812,0.77739,0.68041,0.37078,0.82899,0.000496,0.000496,0.000496
98,949.423,0.8382,0.43992,0.88188,0.95631,0.91803,0.95859,0.77841,0.67665,0.36972,0.82932,0.000397,0.000397,0.000397
99,958.979,0.8285,0.43081,0.8817,0.95381,0.92147,0.96061,0.77772,0.6746,0.37009,0.82849,0.000298,0.000298,0.000298
100,968.451,0.83375,0.43705,0.8876,0.94761,0.92518,0.9644,0.78144,0.66918,0.36646,0.82732,0.000199,0.000199,0.000199
