epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.7696,1.74562,2.4332,1.33199,0.66821,0.35006,0.39828,0.21289,1.61177,1.74781,1.25036,0.00326241,0.00326241,0.0706383
2,22.4279,1.55682,1.46851,1.22247,0.63511,0.41947,0.45771,0.25743,1.5702,1.54233,1.22578,0.00653045,0.00653045,0.040573
3,32.1858,1.51114,1.38947,1.19799,0.75025,0.4308,0.51597,0.31546,1.50534,1.29782,1.18191,0.00973248,0.00973248,0.0104417
4,41.9034,1.55101,1.37025,1.19822,0.74611,0.46452,0.56904,0.32595,1.48672,1.22841,1.15862,0.009703,0.009703,0.009703
5,51.8489,1.54379,1.2634,1.2037,0.76871,0.45924,0.65585,0.32857,1.47925,1.238,1.17746,0.009604,0.009604,0.009604
6,61.7281,1.51914,1.20921,1.20115,0.75435,0.51258,0.63759,0.34012,1.53207,1.21307,1.1935,0.009505,0.009505,0.009505
7,71.5876,1.50521,1.19625,1.20255,0.75287,0.51755,0.70484,0.42002,1.47882,1.09264,1.18417,0.009406,0.009406,0.009406
8,81.3127,1.48845,1.16244,1.19239,0.78904,0.67027,0.72496,0.47212,1.43497,1.06861,1.15385,0.009307,0.009307,0.009307
9,91.1875,1.48129,1.13382,1.18749,0.81418,0.64268,0.72726,0.45897,1.44088,1.07746,1.13974,0.009208,0.009208,0.009208
10,101.047,1.50407,1.10076,1.18162,0.87041,0.56654,0.70197,0.43597,1.40357,1.01675,1.13209,0.009109,0.009109,0.009109
11,110.867,1.44426,1.07227,1.16455,0.66845,0.67422,0.72278,0.45548,1.41551,1.00726,1.15617,0.00901,0.00901,0.00901
12,120.898,1.46783,1.06903,1.17093,0.82741,0.71098,0.78314,0.4776,1.37533,0.91376,1.12353,0.008911,0.008911,0.008911
13,130.762,1.46163,1.04272,1.1752,0.74838,0.70768,0.78229,0.48476,1.39316,0.88779,1.1268,0.008812,0.008812,0.008812
14,140.821,1.43598,1.03208,1.15597,0.78979,0.67068,0.78294,0.48421,1.35313,0.86844,1.10775,0.008713,0.008713,0.008713
15,150.749,1.43873,1.00201,1.14998,0.85024,0.65498,0.78891,0.49807,1.32963,0.86075,1.10468,0.008614,0.008614,0.008614
16,160.748,1.42237,0.98469,1.14251,0.84168,0.69666,0.77171,0.49111,1.32885,0.85615,1.10223,0.008515,0.008515,0.008515
17,170.687,1.40533,0.97699,1.13291,0.82465,0.71345,0.80769,0.51471,1.32565,0.84663,1.09511,0.008416,0.008416,0.008416
18,180.749,1.40188,0.96767,1.13486,0.86722,0.73725,0.83222,0.50947,1.31917,0.80733,1.09578,0.008317,0.008317,0.008317
19,190.818,1.38831,0.96147,1.12712,0.87887,0.76509,0.83501,0.52727,1.34838,0.84721,1.08864,0.008218,0.008218,0.008218
20,200.945,1.37324,0.93807,1.12267,0.89435,0.7409,0.8299,0.54385,1.30008,0.81096,1.07614,0.008119,0.008119,0.008119
21,210.984,1.38971,0.93489,1.12491,0.87656,0.74153,0.82645,0.54658,1.31556,0.8454,1.07619,0.00802,0.00802,0.00802
22,221.151,1.36285,0.90593,1.10869,0.91258,0.72376,0.83582,0.56249,1.28327,0.78161,1.06716,0.007921,0.007921,0.007921
23,231.23,1.34832,0.88637,1.1099,0.88494,0.75874,0.84132,0.56241,1.27491,0.74396,1.06452,0.007822,0.007822,0.007822
24,241.291,1.35368,0.89835,1.1171,0.89765,0.76136,0.84224,0.57077,1.28842,0.7466,1.07087,0.007723,0.007723,0.007723
25,251.32,1.3508,0.87555,1.11264,0.90818,0.78535,0.86566,0.58515,1.26483,0.73697,1.05826,0.007624,0.007624,0.007624
26,261.526,1.32831,0.84239,1.09578,0.89486,0.79979,0.87343,0.58081,1.22424,0.7171,1.0363,0.007525,0.007525,0.007525
27,271.597,1.30378,0.85609,1.09989,0.90753,0.77561,0.85864,0.5604,1.24606,0.74753,1.05449,0.007426,0.007426,0.007426
28,281.613,1.31664,0.85034,1.09777,0.88079,0.81486,0.86977,0.59001,1.22386,0.71845,1.03913,0.007327,0.007327,0.007327
29,291.689,1.30708,0.83006,1.09509,0.86661,0.80559,0.88102,0.57789,1.228,0.6701,1.03756,0.007228,0.007228,0.007228
30,301.871,1.31057,0.8281,1.09041,0.8495,0.8047,0.85257,0.57304,1.22679,0.68887,1.04747,0.007129,0.007129,0.007129
31,312.04,1.28914,0.81419,1.07906,0.87746,0.78938,0.8782,0.59543,1.22159,0.69178,1.04572,0.00703,0.00703,0.00703
32,322.173,1.2829,0.81124,1.08211,0.87672,0.8197,0.88288,0.61325,1.21714,0.67821,1.04532,0.006931,0.006931,0.006931
33,332.352,1.27074,0.79458,1.07869,0.89757,0.82937,0.89163,0.62591,1.20612,0.65745,1.03594,0.006832,0.006832,0.006832
34,342.696,1.25708,0.79256,1.06524,0.90834,0.80952,0.88433,0.61635,1.20675,0.64238,1.03982,0.006733,0.006733,0.006733
35,352.686,1.24395,0.78035,1.06503,0.92531,0.83041,0.88606,0.63833,1.19167,0.6384,1.02017,0.006634,0.006634,0.006634
36,362.816,1.25279,0.78268,1.06957,0.91197,0.84282,0.90651,0.62578,1.17126,0.62539,1.0205,0.006535,0.006535,0.006535
37,372.838,1.25339,0.76375,1.06445,0.91131,0.85569,0.91206,0.63886,1.17562,0.63315,1.00426,0.006436,0.006436,0.006436
38,382.948,1.23075,0.74801,1.05138,0.90082,0.8509,0.90573,0.64199,1.1516,0.60631,1.00562,0.006337,0.006337,0.006337
39,393.15,1.22446,0.74991,1.05518,0.89778,0.84919,0.9064,0.62293,1.14248,0.62123,1.00495,0.006238,0.006238,0.006238
40,403.119,1.20329,0.72755,1.03975,0.92203,0.83626,0.90946,0.62219,1.14034,0.60992,1.01094,0.006139,0.006139,0.006139
41,413.103,1.21269,0.73328,1.04698,0.85802,0.85886,0.9117,0.66012,1.1189,0.59128,0.99683,0.00604,0.00604,0.00604
42,423.251,1.20872,0.73407,1.0458,0.91586,0.82195,0.90263,0.64372,1.14277,0.61834,1.00384,0.005941,0.005941,0.005941
43,433.43,1.19081,0.72759,1.03521,0.9293,0.84897,0.91685,0.66036,1.09807,0.59179,0.98568,0.005842,0.005842,0.005842
44,443.424,1.18999,0.7123,1.03959,0.88943,0.87344,0.91237,0.65236,1.11786,0.59863,0.98563,0.005743,0.005743,0.005743
45,453.414,1.16951,0.70232,1.02613,0.92837,0.87115,0.91709,0.65554,1.11367,0.57732,0.98024,0.005644,0.005644,0.005644
46,463.401,1.17733,0.70125,1.02223,0.89941,0.86307,0.91645,0.6636,1.1055,0.5802,0.98285,0.005545,0.005545,0.005545
47,473.439,1.15101,0.68058,1.0225,0.91882,0.86211,0.91181,0.65997,1.08189,0.57149,0.97467,0.005446,0.005446,0.005446
48,483.444,1.15732,0.68226,1.01951,0.91685,0.853,0.91762,0.68095,1.07832,0.56124,0.97206,0.005347,0.005347,0.005347
49,493.471,1.1622,0.68095,1.02913,0.90848,0.8582,0.92196,0.67123,1.08114,0.56935,0.97277,0.005248,0.005248,0.005248
50,503.475,1.15416,0.68314,1.02407,0.91085,0.8606,0.9186,0.67073,1.04807,0.54107,0.96205,0.005149,0.005149,0.005149
51,513.455,1.14254,0.66746,1.01345,0.93115,0.86317,0.92464,0.69059,1.02317,0.54646,0.95821,0.00505,0.00505,0.00505
52,523.495,1.13666,0.66463,1.01028,0.92189,0.86959,0.92111,0.66651,1.03261,0.53875,0.96038,0.004951,0.004951,0.004951
53,533.536,1.12061,0.65218,1.00081,0.91276,0.89402,0.92761,0.6864,1.03898,0.52394,0.95832,0.004852,0.004852,0.004852
54,543.52,1.10431,0.63754,1.00414,0.9312,0.88255,0.92413,0.6754,1.03372,0.54265,0.95092,0.004753,0.004753,0.004753
55,553.449,1.12221,0.64162,0.99859,0.92504,0.88176,0.92754,0.68933,1.01436,0.52113,0.9468,0.004654,0.004654,0.004654
56,563.445,1.09829,0.63524,0.99379,0.92729,0.87817,0.92886,0.68662,1.01977,0.51743,0.94965,0.004555,0.004555,0.004555
57,573.465,1.09546,0.63518,0.99156,0.9526,0.88424,0.9345,0.71121,0.9809,0.50637,0.93913,0.004456,0.004456,0.004456
58,583.473,1.09812,0.63282,0.99764,0.94251,0.87134,0.92526,0.69101,0.98395,0.50557,0.93864,0.004357,0.004357,0.004357
59,593.452,1.06685,0.61861,0.9894,0.91805,0.8925,0.93512,0.70596,0.99839,0.50336,0.939,0.004258,0.004258,0.004258
60,603.506,1.07756,0.61913,0.98207,0.91389,0.89721,0.93722,0.69093,0.97821,0.50064,0.93363,0.004159,0.004159,0.004159
61,613.493,1.08272,0.61791,0.98465,0.93106,0.89746,0.93093,0.69455,0.98747,0.51331,0.93085,0.00406,0.00406,0.00406
62,623.408,1.06713,0.60492,0.9761,0.93792,0.88714,0.93691,0.70187,0.98431,0.51095,0.92939,0.003961,0.003961,0.003961
63,633.436,1.04839,0.60134,0.97474,0.92622,0.89859,0.938,0.72231,0.97747,0.50315,0.9297,0.003862,0.003862,0.003862
64,643.408,1.04264,0.59297,0.98043,0.94337,0.90022,0.93833,0.72248,0.95373,0.48769,0.92452,0.003763,0.003763,0.003763
65,653.555,1.0561,0.59877,0.97616,0.94604,0.90382,0.94123,0.72295,0.95142,0.46882,0.92085,0.003664,0.003664,0.003664
66,663.623,1.02664,0.58601,0.97363,0.94351,0.89796,0.94177,0.72627,0.9257,0.46654,0.9195,0.003565,0.003565,0.003565
67,673.686,1.02549,0.57798,0.96821,0.92382,0.91145,0.94067,0.73538,0.91559,0.4637,0.91998,0.003466,0.003466,0.003466
68,683.733,1.03151,0.58405,0.96947,0.95838,0.89882,0.94258,0.73256,0.8984,0.45463,0.90938,0.003367,0.003367,0.003367
69,693.845,0.99446,0.55918,0.96394,0.96464,0.9012,0.94448,0.73031,0.89907,0.45365,0.90961,0.003268,0.003268,0.003268
70,703.977,1.02227,0.58418,0.97152,0.94008,0.89745,0.94671,0.74261,0.87795,0.45271,0.90461,0.003169,0.003169,0.003169
71,714.017,1.00542,0.5709,0.96337,0.94472,0.89726,0.94567,0.73739,0.89805,0.44476,0.90776,0.00307,0.00307,0.00307
72,724.079,1.00067,0.56255,0.95559,0.95607,0.90734,0.9448,0.74656,0.8771,0.45,0.90591,0.002971,0.002971,0.002971
73,734.108,0.99097,0.56421,0.9612,0.95502,0.90213,0.94511,0.74244,0.87873,0.45285,0.90294,0.002872,0.002872,0.002872
74,744.186,0.9773,0.55269,0.95288,0.96042,0.90436,0.94232,0.75278,0.84993,0.44429,0.88988,0.002773,0.002773,0.002773
75,754.533,0.98516,0.55615,0.95347,0.95232,0.9084,0.94207,0.74744,0.85026,0.45335,0.89278,0.002674,0.002674,0.002674
76,764.503,0.97877,0.55769,0.95081,0.95621,0.89775,0.94414,0.75667,0.84307,0.43616,0.89043,0.002575,0.002575,0.002575
77,774.502,0.98228,0.55649,0.95309,0.95225,0.90408,0.94136,0.76217,0.83761,0.43315,0.88797,0.002476,0.002476,0.002476
78,784.668,0.9736,0.5465,0.95055,0.96284,0.89174,0.93952,0.76802,0.82736,0.42975,0.88342,0.002377,0.002377,0.002377
79,794.813,0.93751,0.52439,0.93241,0.95622,0.8924,0.94397,0.76569,0.83255,0.43323,0.8819,0.002278,0.002278,0.002278
80,804.752,0.94525,0.53365,0.94429,0.95565,0.90451,0.94516,0.75682,0.83246,0.4305,0.88184,0.002179,0.002179,0.002179
81,814.831,0.93452,0.52024,0.93737,0.93948,0.92058,0.94782,0.77066,0.81554,0.423,0.87813,0.00208,0.00208,0.00208
82,824.904,0.92424,0.51574,0.93333,0.95816,0.90554,0.94486,0.76503,0.7975,0.42176,0.87424,0.001981,0.001981,0.001981
83,834.951,0.92725,0.5179,0.93124,0.96118,0.90961,0.94524,0.77364,0.80497,0.42708,0.87472,0.001882,0.001882,0.001882
84,845.028,0.93169,0.5203,0.93478,0.95116,0.91565,0.94743,0.76619,0.79199,0.42148,0.87354,0.001783,0.001783,0.001783
85,855.103,0.92378,0.51492,0.93331,0.95598,0.91264,0.94464,0.77279,0.78967,0.42141,0.87326,0.001684,0.001684,0.001684
86,865.118,0.89975,0.50879,0.93332,0.9543,0.90787,0.94602,0.77329,0.78033,0.40732,0.87002,0.001585,0.001585,0.001585
87,875.043,0.92437,0.51365,0.92531,0.954,0.90896,0.94338,0.77975,0.76823,0.40198,0.86767,0.001486,0.001486,0.001486
88,885.099,0.90175,0.50527,0.92707,0.95153,0.90471,0.94508,0.7774,0.76756,0.40372,0.86756,0.001387,0.001387,0.001387
89,895.097,0.88512,0.49892,0.92528,0.95857,0.9034,0.94601,0.78272,0.74849,0.40168,0.86475,0.001288,0.001288,0.001288
90,905.126,0.88735,0.49823,0.92557,0.9499,0.91381,0.94764,0.7868,0.73762,0.40063,0.86117,0.001189,0.001189,0.001189
91,917.517,0.92736,0.49595,0.93219,0.94036,0.91444,0.9438,0.78181,0.76779,0.41686,0.8686,0.00109,0.00109,0.00109
92,927.765,0.89339,0.46713,0.9162,0.95474,0.90586,0.94724,0.77924,0.77168,0.4143,0.86792,0.000991,0.000991,0.000991
93,937.447,0.87727,0.45899,0.9108,0.95954,0.91309,0.94651,0.78106,0.77496,0.40143,0.8686,0.000892,0.000892,0.000892
94,947.213,0.86858,0.46076,0.91084,0.96538,0.91424,0.94837,0.78758,0.76132,0.39516,0.86576,0.000793,0.000793,0.000793
95,957.031,0.87886,0.46427,0.9113,0.96553,0.91645,0.95011,0.78783,0.75474,0.39677,0.8653,0.000694,0.000694,0.000694
96,966.887,0.84976,0.44816,0.90154,0.96191,0.91345,0.95227,0.79297,0.74236,0.38866,0.86146,0.000595,0.000595,0.000595
97,976.731,0.84094,0.43728,0.90095,0.97229,0.90992,0.95149,0.79355,0.7395,0.38571,0.86059,0.000496,0.000496,0.000496
98,986.47,0.84007,0.44308,0.9041,0.96623,0.91519,0.94942,0.79242,0.73624,0.38425,0.85973,0.000397,0.000397,0.000397
99,996.053,0.83015,0.43174,0.89908,0.9687,0.91441,0.95191,0.79619,0.72893,0.37872,0.85737,0.000298,0.000298,0.000298
100,1005.88,0.83011,0.4373,0.8963,0.97163,0.90765,0.95218,0.79908,0.72161,0.37665,0.8565,0.000199,0.000199,0.000199
